0,1,2,3,4,5,6,7,8,9,10,11
0.0,-8365916.076096253,-3060.664727787066,12.940768983512616,3143.886874498696,0.4278133660338435,60845.95453001359,13595035.973379541,-1732.4752246578703,18.98960463687577,-47.36659051663387,-6.598756001165461
-8365916.076096253,0.0,62898.94490453425,-3285.908850714897,-527.5551639529024,1.5357004342087834,-13434310.725539707,7984.622544718535,-1870.6103694160618,-160.99902894664407,217.10287053951743,-2004.6196525181906
-3060.664727787066,62898.94490453425,0.0,0.1785462131326201,0.021567998484822822,0.017354408369158622,299.07718049399375,1108.6368103072396,55.23546427326582,1.1366253026671604,-0.019178316104547326,-0.5510859732158321
12.940768983512616,-3285.908850714897,0.1785462131326201,0.0,-0.0021624684116566084,-0.0002073154879930856,864.053433150014,-8.90793174792852,-0.28603892023804445,-0.0009659832272869138,0.0021372275833705847,-0.02747713023364186
3143.886874498696,-527.5551639529024,0.021567998484822822,-0.0021624684116566084,0.0,-0.00012337251407154484,-9.44854758267456,2977.9017387619438,-0.5255638105878198,-0.019437711963718327,-0.006995359448135018,-0.3425537312403063
0.4278133660338435,1.5357004342087834,0.017354408369158622,-0.0002073154879930856,-0.00012337251407154484,0.0,-0.2936562544487687,-0.5271209031120435,5.0895729520806166,-0.00039315195983782793,0.00019521570901489502,0.003157091927324507
60845.95453001359,-13434310.725539707,299.07718049399375,864.053433150014,-9.44854758267456,-0.2936562544487687,0.0,-57468.582187328066,-347.0228733501023,0.7746217684217528,13.081921913009495,-105.18967947078585
13595035.973379541,7984.622544718535,1108.6368103072396,-8.90793174792852,2977.9017387619438,-0.5271209031120435,-57468.582187328066,0.0,-1480.4062322742661,-91.2112487698769,-16.645359898196915,-1401.2411892951038
-1732.4752246578703,-1870.6103694160618,55.23546427326582,-0.28603892023804445,-0.5255638105878198,5.0895729520806166,-347.0228733501023,-1480.4062322742661,0.0,-1.4026473316996297,0.5994758486789331,12.692319532961168
18.98960463687577,-160.99902894664407,1.1366253026671604,-0.0009659832272869138,-0.019437711963718327,-0.00039315195983782793,0.7746217684217528,-91.2112487698769,-1.4026473316996297,0.0,-0.004327532108689764,0.03789511785632696
-47.36659051663387,217.10287053951743,-0.019178316104547326,0.0021372275833705847,-0.006995359448135018,0.00019521570901489502,13.081921913009495,-16.645359898196915,0.5994758486789331,-0.004327532108689764,0.0,-0.022967112709745025
-6.598756001165461,-2004.6196525181906,-0.5510859732158321,-0.02747713023364186,-0.3425537312403063,0.003157091927324507,-105.18967947078585,-1401.2411892951038,12.692319532961168,0.03789511785632696,-0.022967112709745025,0.0
